,video,algorithm,bins,rmse_td,nrmse_td,ssim_td,psnr_td,rmse_cam,nrmse_cam,ssim_cam,psnr_cam
139,V3_RKandra_IBernabeu,A1F1_OPENPOSE_COCO,16,0.6495737977324497,0.42194611870055754,0.7249326774795362,19.52490073116693,0.6770538653562792,0.4584019365938787,0.8827026105052952,23.363717939572712
140,V3_RKandra_IBernabeu,A1F1_OPENPOSE_COCO,32,0.6685186179606665,0.44691714256003956,0.7089191366772817,19.1875785297704,0.7125459881194206,0.5077217851850815,0.8746379622442113,23.012078924958193
141,V3_RKandra_IBernabeu,A1F1_OPENPOSE_COCO,64,0.6784842434975303,0.460340868674416,0.6854916712701623,18.993659143766717,0.7284795737892409,0.5306824894281541,0.8643217055908895,22.81197533931134
142,V3_RKandra_IBernabeu,A1F1_OPENPOSE_COCO,128,0.6836339468347339,0.4673553732648357,0.6666061155258204,18.88751303463098,0.7357928784014665,0.5413911599063151,0.8563650509043912,22.701830807057398
143,V3_RKandra_IBernabeu,A1F1_OPENPOSE_COCO,256,0.686252897960981,0.47094303995984454,0.6549204728329422,18.83158317915797,0.7391179375774114,0.5462953256486862,0.8515258722771485,22.64695583833449
144,V3_RKandra_IBernabeu,A1F2_OPENPOSE_MPI,2,0.4627862746411439,0.2141711359962283,0.9463339860098186,22.12212660577618,0.34634033709118234,0.1199516290964338,0.9822254278972696,27.753260403811062
145,V3_RKandra_IBernabeu,A1F2_OPENPOSE_MPI,4,0.6024269022980739,0.3629181726124532,0.8167956014442138,19.40298256682354,0.5229907415400612,0.2735193157366231,0.9287051955260807,23.912499338898982
146,V3_RKandra_IBernabeu,A1F2_OPENPOSE_MPI,8,0.6878641170577021,0.47315704353557214,0.7459713792517333,18.099910526499322,0.6598517975378793,0.43540439471397036,0.8938344592578833,22.440671383063293
147,V3_RKandra_IBernabeu,A1F2_OPENPOSE_MPI,16,0.7390873401947416,0.5462500964361378,0.7167503444815853,17.28221012522351,0.7512431943904063,0.5643663371179019,0.8793494163347554,21.55742478585514
148,V3_RKandra_IBernabeu,A1F2_OPENPOSE_MPI,32,0.765426593011064,0.5858778692885249,0.6797936110205005,16.835976928033087,0.7959287874053429,0.6335026346205395,0.8635708138351774,21.089626385305603
149,V3_RKandra_IBernabeu,A1F2_OPENPOSE_MPI,64,0.7787927776931155,0.6065181905869584,0.642833425067099,16.598373188207457,0.8160529834958923,0.665942471872547,0.8482336820138145,20.839936217914328
150,V3_RKandra_IBernabeu,A1F2_OPENPOSE_MPI,128,0.7856195429991599,0.6171980663422089,0.6165194837102264,16.471966703574985,0.8252822425694024,0.6810907799003819,0.8372721607336966,20.707953986202085
151,V3_RKandra_IBernabeu,A1F2_OPENPOSE_MPI,256,0.7890987944202829,0.6226769073555438,0.6006277255631175,16.4056956416918,0.8294434474829768,0.6879764325724458,0.8308904161923133,20.644034303899524
152,V3_RKandra_IBernabeu,A2_POSENET,2,0.44821632668562106,0.20089787550755137,0.940309379760694,22.67783852846165,0.35085344229359444,0.12309813796926462,0.978221234713526,27.528353742726637
153,V3_RKandra_IBernabeu,A2_POSENET,4,0.5858632863873228,0.3432357903365542,0.7922019007318096,19.88730553798525,0.5199783034103083,0.27037743601746256,0.915692119258341,24.012850458716315
154,V3_RKandra_IBernabeu,A2_POSENET,8,0.652853800690875,0.4262180850765207,0.7231278603662575,19.007379245569812,0.6397545994504007,0.4092859475179426,0.8848813834691314,22.97799087237856
155,V3_RKandra_IBernabeu,A2_POSENET,16,0.695283662918934,0.48341937192196976,0.7078366945699979,18.343559662716874,0.7222212369360838,0.5216035150814868,0.8760348798071346,22.241836624988693
156,V3_RKandra_IBernabeu,A2_POSENET,32,0.7175411219432493,0.5148652616795769,0.6834686962140748,17.958246983883953,0.7623778129285241,0.5812199296456797,0.8647032919036369,21.837784941764248
157,V3_RKandra_IBernabeu,A2_POSENET,64,0.7289627921179175,0.5313867522923502,0.6552845177759903,17.7470353407416,0.780665179484086,0.6094381224589202,0.8521774258705047,21.61007814707444
158,V3_RKandra_IBernabeu,A2_POSENET,128,0.7347011002122981,0.5397857066531612,0.6339357155251691,17.636030230909295,0.7888382385945417,0.6222657666689391,0.8430384544353464,21.492535822276384
159,V3_RKandra_IBernabeu,A2_POSENET,256,0.7376274826434991,0.5440943031509855,0.6209126768246193,17.577467262081147,0.7927382830384696,0.6284339853947807,0.8375070926152708,21.43031225990487
